Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Willian Pacho,ECU,DF,Paris S-G,23-023,2001,4.0,434,43,173,250,13,0,434,1,1,100.0,0,0.0,270,1205,670,1,5,0,2,0,347,1
Igor Paixão,BRA,FW,Feyenoord,24-133,2000,3.7,120,2,23,43,54,7,120,5,0,0.0,5,100.0,49,324,136,5,4,1,7,4,71,17
Exequiel Palacios,ARG,MF,Leverkusen,26-034,1998,1.7,159,2,40,102,18,2,159,2,1,50.0,0,0.0,84,297,123,2,0,0,3,2,117,3
João Palhinha,POR,MF,Bayern Munich,29-122,1995,1.8,159,1,15,103,43,3,159,1,0,0.0,1,100.0,88,249,79,1,1,0,0,0,117,1
Filip Panák,CZE,DF,Sparta Prague,29-006,1995,4.0,150,31,74,71,7,3,150,1,1,100.0,0,0.0,65,338,156,1,3,1,0,1,55,2
Thomas Partey,GHA,"MF,DF",Arsenal,31-148,1993,3.3,230,8,43,133,56,6,230,2,1,50.0,1,50.0,117,549,201,1,5,0,1,0,167,2
Mario Pašalić,CRO,MF,Atalanta,29-273,1995,1.9,105,4,17,46,44,14,105,2,1,50.0,1,50.0,80,571,344,10,4,3,3,2,78,12
Lukáš Pauschek,SVK,DF,Slovan Bratislava,31-335,1992,0.1,6,2,4,1,1,0,6,0,0,,0,,2,3,2,0,0,0,0,0,1,0
Benjamin Pavard,FRA,DF,Inter,28-225,1996,3.0,203,23,90,90,25,3,203,1,0,0.0,1,100.0,142,706,291,1,6,0,1,0,152,8
Vangelis Pavlidis,GRE,FW,Benfica,25-353,1998,2.9,105,2,8,60,38,15,105,7,4,57.1,3,42.9,70,314,131,7,1,3,11,8,83,13
Aleksandar Pavlovic,GER,MF,Bayern Munich,20-189,2004,1.8,180,3,15,120,45,2,180,0,0,,0,,118,424,157,1,2,1,2,2,151,2
Strahinja Pavlović,SRB,DF,Milan,23-168,2001,1.0,79,15,57,20,2,0,79,1,0,0.0,1,100.0,43,195,116,1,0,0,0,0,52,0
Pedri,ESP,MF,Barcelona,21-349,2002,3.2,198,4,33,115,52,6,198,8,6,75.0,2,25.0,101,487,166,4,2,0,4,3,129,11
Pedrinho,BRA,FW,Shakhtar,26-209,1998,0.3,24,0,4,6,14,1,24,1,1,100.0,0,0.0,16,133,30,1,0,0,1,0,20,1
Pedrinho,BRA,DF,Shakhtar,22-120,2002,4.0,233,12,116,91,31,3,233,9,6,66.7,2,22.2,105,577,285,6,1,2,2,2,130,5
Iñaki Peña,ESP,GK,Barcelona,25-251,1999,3.0,91,63,90,1,0,0,91,0,0,,0,,55,227,99,0,0,0,0,0,55,0
Ricardo Pepi,USA,FW,PSV Eindhoven,21-304,2003,0.2,10,0,0,2,8,3,10,2,2,100.0,0,0.0,10,41,10,0,0,0,0,1,11,5
Mathias Pereira Lage,POR,"FW,MF",Brest,27-344,1996,0.4,22,1,5,7,11,1,22,1,1,100.0,0,0.0,11,64,47,1,0,0,0,0,14,1
Mattia Perin,ITA,GK,Juventus,31-364,1992,1.3,64,58,63,1,0,0,64,1,1,100.0,0,0.0,39,213,150,0,1,1,0,0,26,0
Jakub Pesek,CZE,FW,Sparta Prague,31-137,1993,0.9,18,0,1,7,10,2,18,3,0,0.0,3,100.0,14,56,22,0,1,0,1,1,13,4
Bruno Petković,CRO,FW,Dinamo Zagreb,30-053,1994,2.1,106,8,14,58,35,8,106,2,1,50.0,1,50.0,61,254,83,1,1,1,8,8,84,8
Jaden Philogene Bidace,ENG,FW,Aston Villa,22-274,2002,1.3,40,2,12,17,11,2,40,2,1,50.0,1,50.0,13,169,47,2,0,2,2,2,18,4
Kamil Piątkowski,POL,DF,RB Salzburg,24-140,2000,4.0,267,33,136,127,4,1,267,0,0,,0,,178,804,462,0,0,0,3,1,169,0
Ronaël Pierre-Gabriel,FRA,DF,Dinamo Zagreb,26-148,1998,2.1,92,8,36,38,20,2,92,12,8,66.7,4,33.3,46,427,275,8,4,0,1,2,50,7
Marko Pjaca,CRO,FW,Dinamo Zagreb,29-186,1995,1.6,55,1,9,26,21,6,55,5,2,40.0,3,60.0,41,314,167,6,4,3,4,1,39,7
Tommaso Pobega,ITA,MF,Bologna,25-116,1999,0.8,52,0,9,31,13,1,52,2,2,100.0,0,0.0,25,100,37,1,1,0,1,0,33,1
Portu,ESP,"MF,FW",Girona,32-171,1992,0.5,13,0,3,5,6,1,13,0,0,,0,,7,14,9,0,0,0,1,1,12,3
Stefan Posch,AUT,DF,Bologna,27-178,1997,4.0,263,14,95,107,64,10,263,6,5,83.3,1,16.7,125,502,253,7,1,1,6,1,140,13
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,30-146,1994,0.7,34,3,5,15,14,7,34,0,0,,0,,10,13,2,0,0,0,6,0,21,4
Ángelo Preciado,ECU,MF,Sparta Prague,26-264,1998,3.0,129,15,53,44,35,4,129,10,4,40.0,5,50.0,70,515,223,8,1,2,6,2,50,11
Egor Prutsev,RUS,FW,Red Star,21-321,2002,0.1,4,0,0,2,2,0,4,1,1,100.0,0,0.0,1,4,3,0,0,0,0,0,1,1
Christian Pulisic,USA,"FW,MF",Milan,26-051,1998,3.6,185,1,17,82,88,14,184,12,5,41.7,4,33.3,127,918,492,16,8,8,7,3,155,21
Jarell Quansah,ENG,DF,Liverpool,21-284,2003,0.0,3,0,1,2,0,0,3,0,0,,0,,3,24,15,0,0,0,0,0,3,0
Eduardo Quaresma,POR,DF,Sporting CP,22-251,2002,0.7,43,9,24,17,2,1,43,1,0,0.0,0,0.0,26,109,25,0,1,1,2,2,24,1
Geovany Quenda,POR,DF,Sporting CP,17-192,2007,2.8,107,2,29,51,28,10,107,6,4,66.7,2,33.3,62,419,306,8,3,6,1,2,70,6
Nemanja Radonjić,SRB,MF,Red Star,28-267,1996,0.2,6,0,0,5,1,0,6,1,0,0.0,1,100.0,4,50,28,1,0,0,0,1,7,1
Anthony Ralston,SCO,DF,Celtic,25-358,1998,0.2,25,4,9,12,4,0,25,1,0,0.0,0,0.0,18,88,23,1,1,0,0,1,17,0
Jacob Ramsey,ENG,FW,Aston Villa,23-164,2001,1.9,88,0,13,36,42,9,88,2,1,50.0,1,50.0,60,422,246,8,6,4,3,3,67,11
Raphinha,BRA,"FW,MF",Barcelona,27-330,1996,3.5,189,2,11,73,105,15,189,10,4,40.0,5,50.0,106,493,249,8,7,7,3,4,139,30
Petar Ratkov,SRB,"MF,FW",RB Salzburg,21-082,2003,0.1,2,0,0,0,2,1,2,0,0,,0,,2,4,3,0,0,0,0,0,2,1
David Raum,GER,DF,RB Leipzig,26-200,1998,2.0,127,6,52,47,29,6,127,1,1,100.0,0,0.0,62,202,84,2,0,0,1,3,78,11
David Raya,ESP,GK,Arsenal,29-054,1995,4.0,135,83,132,3,0,0,135,0,0,,0,,69,342,220,0,0,0,1,0,67,0
Tijjani Reijnders,NED,MF,Milan,26-102,1998,4.0,206,2,32,108,68,11,206,7,2,28.6,5,71.4,151,890,457,8,6,1,5,2,169,10
Matheus Reis,BRA,DF,Sporting CP,29-264,1995,2.1,126,24,82,40,5,0,126,0,0,,0,,66,251,103,1,0,0,0,1,83,0
Mateo Retegui,ITA,FW,Atalanta,25-193,1999,2.5,78,1,2,28,49,21,77,2,2,100.0,0,0.0,56,315,121,6,1,0,8,3,60,19
Alexsandro Ribeiro,BRA,DF,Lille,25-091,1999,4.0,240,53,148,91,4,1,240,0,0,,0,,150,897,390,1,1,0,1,4,145,0
Declan Rice,ENG,MF,Arsenal,25-299,1999,3.0,171,10,38,91,46,3,171,1,1,100.0,0,0.0,86,472,173,2,4,0,3,1,119,3
Fabian Rieder,SUI,"FW,MF",Stuttgart,22-266,2002,0.8,67,1,7,23,37,3,67,4,2,50.0,1,25.0,31,127,56,1,0,0,1,0,36,7
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,24-220,2000,1.0,65,3,10,26,29,6,65,1,1,100.0,0,0.0,43,242,149,5,4,2,2,2,53,13
Stefan Ristovski,MKD,DF,Dinamo Zagreb,32-270,1992,4.0,220,20,85,82,53,6,220,0,0,,0,,112,553,199,3,3,0,2,1,137,19
Dmytro Riznyk,UKR,GK,Shakhtar,25-283,1999,4.0,211,148,210,1,0,0,211,0,0,,0,,139,712,466,0,0,0,0,0,133,0
Andrew Robertson,SCO,DF,Liverpool,30-242,1994,1.1,69,7,19,34,17,3,69,1,1,100.0,0,0.0,35,166,118,1,4,1,0,0,43,2
Milan Rodić,SRB,DF,Red Star,33-220,1991,1.0,44,7,23,17,4,0,44,0,0,,0,,14,43,7,0,0,0,3,0,19,1
Rodri,ESP,MF,Manchester City,28-139,1996,1.0,96,3,10,52,34,1,96,0,0,,0,,67,261,124,2,0,0,0,1,79,1
Rodrygo,BRA,"FW,MF",Real Madrid,23-304,2001,1.9,125,1,6,32,88,19,125,10,6,60.0,3,30.0,72,480,320,12,4,7,4,3,85,24
Marko Rog,CRO,MF,Dinamo Zagreb,29-112,1995,1.2,49,3,21,20,11,2,49,5,5,100.0,0,0.0,24,236,97,1,3,0,3,1,28,1
Morgan Rogers,ENG,"MF,FW",Aston Villa,22-105,2002,3.7,157,1,16,85,61,13,157,26,17,65.4,9,34.6,99,751,394,13,5,3,10,8,124,20
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-229,2000,0.9,50,2,6,24,20,5,50,0,0,,0,,34,165,105,3,2,0,2,1,35,2
Oriol Romeu,ESP,MF,Girona,33-045,1991,1.3,72,11,37,33,2,0,72,0,0,,0,,25,55,11,0,0,0,2,2,40,0
Marten de Roon,NED,"MF,DF",Atalanta,33-224,1991,4.0,286,5,59,160,72,2,286,2,1,50.0,1,50.0,218,1142,657,5,10,0,1,0,209,3
Anthony Rouault,FRA,DF,Stuttgart,23-163,2001,4.0,266,35,140,109,20,4,266,0,0,,0,,176,589,272,0,3,0,3,0,171,1
Jonas Rouhi,SWE,DF,Juventus,20-306,2004,0.0,3,0,0,2,1,0,3,0,0,,0,,2,10,6,0,1,0,0,0,2,0
Albion Rrahmani,KVX,FW,Sparta Prague,24-069,2000,2.1,74,0,11,39,24,4,74,4,2,50.0,2,50.0,47,226,96,3,1,1,8,3,45,13
Antonio Rüdiger,GER,DF,Real Madrid,31-250,1993,4.0,285,32,123,151,12,5,285,1,0,0.0,1,100.0,209,986,576,3,2,1,1,0,215,1
Matteo Ruggeri,ITA,DF,Atalanta,22-120,2002,1.2,77,1,14,34,29,1,77,0,0,,0,,55,214,118,4,3,1,0,0,55,5
Fabián Ruiz Peña,ESP,MF,Paris S-G,28-219,1996,1.9,103,4,13,52,38,1,103,1,0,0.0,1,100.0,43,208,108,3,3,0,1,1,75,5
Julian Ryerson,NOR,DF,Dortmund,26-357,1997,2.8,151,7,36,72,46,4,151,4,3,75.0,1,25.0,95,438,271,6,5,1,6,2,104,18
Matěj Ryneš,CZE,MF,Sparta Prague,23-162,2001,3.1,132,15,50,60,22,5,132,1,0,0.0,1,100.0,70,389,272,1,3,0,5,3,65,9
Kyriani Sabbe,BEL,DF,Club Brugge,19-292,2005,0.7,42,4,18,16,9,1,42,2,1,50.0,1,50.0,22,93,41,1,1,0,1,3,28,3
Marcel Sabitzer,AUT,"MF,FW",Dortmund,30-236,1994,2.7,133,6,18,66,50,12,133,1,0,0.0,1,100.0,68,291,147,3,4,0,5,1,95,17
Lukáš Sadílek,CZE,MF,Sparta Prague,28-169,1996,0.4,18,5,7,5,6,2,18,0,0,,0,,7,26,3,0,0,0,1,0,6,0
Matvei Safonov,RUS,GK,Paris S-G,25-257,1999,1.0,26,18,25,1,0,0,26,0,0,,0,,11,41,24,0,0,0,0,0,17,0
Osame Sahraoui,MAR,"MF,FW",Lille,23-150,2001,2.0,69,5,11,27,32,7,69,9,2,22.2,5,55.6,45,349,198,7,5,1,3,5,47,12
Ismael Saibari,MAR,MF,PSV Eindhoven,23-285,2001,2.2,120,2,15,59,47,12,120,8,3,37.5,5,62.5,66,337,173,6,5,4,5,2,89,12
Bukayo Saka,ENG,"MF,FW",Arsenal,23-064,2001,2.8,145,3,16,32,99,14,145,14,4,28.6,10,71.4,74,526,335,16,4,7,2,5,94,26
Ibrahim Salah,MAR,"FW,MF",Brest,23-070,2001,0.3,18,0,1,7,11,1,18,3,2,66.7,1,33.3,9,89,39,1,0,0,0,1,12,3
Mohamed Salah,EGY,FW,Liverpool,32-146,1992,3.7,145,0,4,60,83,25,145,7,3,42.9,4,57.1,111,480,260,12,5,10,8,3,122,50
William Saliba,FRA,DF,Arsenal,23-229,2001,4.0,295,15,116,168,12,2,295,2,1,50.0,1,50.0,152,711,367,1,0,0,2,0,222,1
Mohammed Salisu,GHA,DF,Monaco,25-205,1999,2.0,152,6,59,90,3,3,152,1,0,0.0,0,0.0,70,452,348,4,0,0,1,0,101,0
Lazar Samardzic,SRB,"MF,FW",Atalanta,22-258,2002,1.4,81,0,7,19,57,6,81,10,9,90.0,1,10.0,58,299,174,6,5,2,3,2,58,10
Mama Samba Baldé,GNB,"MF,FW",Brest,29-002,1995,1.4,57,2,10,21,28,10,57,7,4,57.1,2,28.6,32,357,191,8,2,2,4,2,33,7
Renato Sanches,POR,MF,Benfica,27-082,1997,1.2,42,2,22,11,10,1,42,1,0,0.0,1,100.0,18,97,44,1,4,0,0,1,24,1
Leroy Sané,GER,FW,Bayern Munich,28-302,1996,1.3,99,0,6,24,70,13,99,6,2,33.3,4,66.7,59,361,153,4,0,3,2,2,79,22
Nuno Santos,POR,DF,Sporting CP,29-269,1995,1.8,131,2,39,55,39,4,131,1,1,100.0,0,0.0,57,176,100,6,1,3,2,0,80,10
Tiago Santos,POR,DF,Lille,22-108,2002,1.3,83,2,28,36,20,0,83,4,3,75.0,1,25.0,48,315,186,4,3,0,1,4,43,4
Sávio,BRA,"MF,FW",Manchester City,20-212,2004,3.3,204,1,6,22,179,32,204,24,13,54.2,9,37.5,155,1243,639,24,5,14,7,5,167,67
Nicolò Savona,ITA,DF,Juventus,21-234,2003,1.5,97,4,39,46,12,1,97,3,0,0.0,3,100.0,67,425,215,2,0,0,1,2,71,5
Kyriakos Savvidis,GRE,MF,Slovan Bratislava,29-141,1995,2.9,142,13,53,73,17,0,142,3,1,33.3,2,66.7,72,368,125,1,1,0,3,1,81,0
Liam Scales,IRL,DF,Celtic,26-092,1998,3.2,267,37,132,128,8,4,267,1,1,100.0,0,0.0,167,714,436,2,1,0,3,1,191,0
Kjell Scherpen,NED,GK,Sturm Graz,24-290,2000,4.0,139,113,139,0,0,0,139,0,0,,0,,83,355,227,0,0,0,0,0,62,0
Patrik Schick,CZE,FW,Leverkusen,28-289,1996,1.1,31,0,3,20,8,3,31,0,0,,0,,13,46,26,1,0,0,2,1,23,6
Andreas Schjelderup,NOR,DF,Benfica,20-160,2004,0.0,7,0,0,6,1,0,7,0,0,,0,,3,4,1,0,0,0,1,0,3,0
Alexander Schlager,AUT,GK,RB Salzburg,28-281,1996,0.7,18,13,18,0,0,0,18,0,0,,0,,14,69,50,0,0,0,0,0,6,0
Nico Schlotterbeck,GER,DF,Dortmund,24-343,1999,4.0,424,47,155,249,24,3,424,3,2,66.7,0,0.0,301,1504,1002,6,5,0,2,0,339,3
Kasper Schmeichel,DEN,GK,Celtic,38-003,1986,4.0,161,138,160,1,0,0,161,0,0,,0,,94,383,222,0,0,0,0,0,90,0
Konstantin Schopp,AUT,DF,Sturm Graz,18-314,2005,0.0,3,0,2,1,0,0,3,0,0,,0,,3,27,20,0,0,0,0,0,3,0
Jerdy Schouten,NED,MF,PSV Eindhoven,27-301,1997,2.0,146,4,19,103,25,2,146,2,1,50.0,1,50.0,65,330,125,1,0,0,0,2,98,4
Nicolas Seiwald,AUT,MF,RB Leipzig,23-188,2001,1.5,63,4,22,29,12,1,63,1,1,100.0,0,0.0,39,124,45,1,2,1,1,1,39,0
Javier Serrano,ESP,MF,Atlético Madrid,21-297,2003,0.5,31,1,7,22,2,0,31,0,0,,0,,25,105,41,0,0,0,0,1,25,0
Benjamin Šeško,SVN,FW,RB Leipzig,21-161,2003,3.3,89,6,15,41,35,16,88,3,0,0.0,3,100.0,55,246,101,4,0,2,10,7,64,11
Joaquin Seys,BEL,DF,Club Brugge,19-225,2005,3.3,226,10,73,111,43,1,226,6,1,16.7,5,83.3,88,396,162,1,1,1,3,1,144,9
Zuberu Sharani,GHA,"DF,MF",Slovan Bratislava,24-306,2000,1.3,42,10,25,9,9,2,42,2,1,50.0,1,50.0,16,161,98,5,1,2,1,1,19,4
Danylo Sikan,UKR,FW,Shakhtar,23-206,2001,1.3,36,1,5,20,11,2,36,2,1,50.0,1,50.0,17,89,29,1,0,0,3,1,25,2
André Silva,POR,FW,RB Leipzig,29-002,1995,0.1,4,1,2,1,1,1,4,0,0,,0,,3,2,2,0,0,0,0,0,3,0
António Silva,POR,DF,Benfica,21-009,2003,2.1,111,35,87,21,3,0,111,0,0,,0,,66,320,144,0,1,0,1,0,76,0
Bernardo Silva,POR,"MF,FW",Manchester City,30-090,1994,2.5,159,2,8,65,86,14,159,2,2,100.0,0,0.0,115,575,324,9,6,5,3,2,140,20
Caio Henrique Oliveira Silva,BRA,"DF,MF",Monaco,27-100,1997,2.1,156,2,28,68,60,5,156,1,0,0.0,1,100.0,83,425,252,9,5,2,3,0,101,14
Abdallah Sima,SEN,FW,Brest,23-144,2001,2.5,99,2,6,46,48,11,99,6,0,0.0,5,83.3,61,371,136,7,5,3,7,5,67,17
Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,21-326,2002,1.2,53,1,9,23,24,4,53,6,4,66.7,2,33.3,30,240,129,6,3,0,2,1,32,5
Xavi Simons,NED,MF,RB Leipzig,21-201,2003,2.8,176,3,18,79,81,12,176,19,5,26.3,8,42.1,103,599,345,9,2,0,2,7,120,21
Jahmai Simpson-Pusey,ENG,DF,Manchester City,19-004,2005,1.0,64,6,17,46,2,0,64,0,0,,0,,35,200,105,0,0,0,0,0,45,0
Wilfried Singo,CIV,DF,Monaco,23-319,2000,3.0,219,19,79,116,25,7,219,0,0,,0,,100,590,379,5,5,0,3,1,136,8
Michał Skóraś,POL,"MF,FW",Club Brugge,24-267,2000,0.7,33,0,2,14,17,3,33,0,0,,0,,21,86,52,2,2,2,3,1,24,4
Łukasz Skorupski,POL,GK,Bologna,33-187,1991,4.0,148,130,148,0,0,0,148,0,0,,0,,95,398,221,0,0,0,1,0,81,0
Andreas Skov Olsen,DEN,"MF,FW",Club Brugge,24-315,1999,2.5,116,3,20,44,53,5,116,6,3,50.0,3,50.0,62,591,347,18,7,3,3,1,89,25
Gijs Smal,NED,"DF,MF",Feyenoord,27-069,1997,0.8,51,1,5,18,28,0,51,0,0,,0,,26,146,78,3,1,0,1,0,29,14
Rhodri Smith,SUI,DF,Young Boys,18-060,2006,0.3,12,2,4,5,3,0,12,0,0,,0,,4,41,5,0,0,0,0,0,4,0
Markus Solbakken,NOR,MF,Sparta Prague,24-106,2000,0.1,5,0,1,4,0,0,5,0,0,,0,,2,12,5,0,0,0,0,1,1,0
Jhon Solis,COL,MF,Girona,20-036,2004,0.4,16,5,8,7,1,0,16,1,0,0.0,0,0.0,5,21,4,0,0,0,0,0,7,0
Yann Sommer,SUI,GK,Inter,35-327,1988,4.0,199,173,199,0,0,0,199,1,1,100.0,0,0.0,134,509,286,0,0,0,0,0,126,0
Uroš Spajić,SRB,DF,Red Star,31-269,1993,4.0,210,39,135,70,5,1,210,0,0,,0,,94,422,107,0,2,1,4,1,126,1
Dario Špikić,CRO,"FW,DF",Dinamo Zagreb,25-231,1999,1.0,37,0,2,19,17,4,37,3,2,66.7,1,33.3,21,95,68,2,1,2,5,0,22,4
Jerry St. Juste,NED,DF,Sporting CP,28-020,1996,0.4,18,3,13,5,0,0,18,0,0,,0,,10,39,11,0,0,0,0,0,12,0
Pascal Stenzel,GER,"DF,MF",Stuttgart,28-233,1996,0.8,45,1,10,18,17,0,45,0,0,,0,,19,103,43,1,1,0,0,0,21,2
Taras Stepanenko,UKR,MF,Shakhtar,35-092,1989,0.8,26,1,13,11,2,0,26,0,0,,0,,14,49,22,0,0,0,1,0,22,2
Raheem Sterling,ENG,"FW,MF",Arsenal,29-336,1994,0.5,28,0,5,6,17,1,28,1,0,0.0,1,100.0,8,29,15,0,1,0,0,1,13,1
Angelo Stiller,GER,MF,Stuttgart,23-218,2001,4.0,392,13,62,221,113,9,392,2,1,50.0,0,0.0,255,1185,601,14,14,2,2,1,302,14
Luka Stojkovic,CRO,MF,Dinamo Zagreb,21-011,2003,0.5,36,0,9,18,9,1,36,2,2,100.0,0,0.0,26,145,89,3,3,0,1,0,29,1
John Stones,ENG,DF,Manchester City,30-164,1994,1.8,204,2,23,115,67,6,204,1,0,0.0,1,100.0,145,805,462,6,9,0,1,0,168,1
Dávid Strelec,SVK,FW,Slovan Bratislava,23-218,2001,3.7,112,4,27,53,32,14,112,8,2,25.0,5,62.5,59,321,116,2,3,1,8,5,70,15
Cristhian Stuani,URU,FW,Girona,38-027,1986,2.1,60,6,13,28,20,8,59,2,0,0.0,2,100.0,26,83,11,0,0,0,5,1,37,8
Martin Suchomel,CZE,MF,Sparta Prague,22-058,2002,0.1,9,0,4,1,4,0,9,0,0,,0,,5,19,15,0,1,0,0,0,5,1
Petar Sucic,CRO,MF,Dinamo Zagreb,21-014,2003,2.9,130,3,19,68,45,7,130,8,4,50.0,4,50.0,68,594,281,9,6,2,6,3,78,15
Heorhiy Sudakov,UKR,MF,Shakhtar,22-068,2002,3.9,244,2,42,123,84,8,243,11,7,63.6,2,18.2,157,964,416,9,7,2,6,7,180,15
Niklas Süle,GER,DF,Dortmund,29-066,1995,2.0,183,16,62,111,10,0,183,0,0,,0,,131,618,365,1,6,0,0,0,147,0
Dominik Szoboszlai,HUN,MF,Liverpool,24-014,2000,3.1,184,1,19,108,61,10,184,12,5,41.7,6,50.0,95,406,174,6,6,0,3,1,132,18
Július Szöke,SVK,MF,Slovan Bratislava,29-099,1995,0.4,14,3,5,8,1,1,14,0,0,,0,,5,27,0,0,0,0,1,1,7,0
Asger Sørensen,DEN,DF,Sparta Prague,28-156,1996,1.0,33,10,21,13,0,0,33,0,0,,0,,19,60,18,0,0,0,0,0,20,0
Alexander Sørloth,NOR,FW,Atlético Madrid,28-339,1995,1.5,54,1,7,20,28,8,54,4,1,25.0,3,75.0,43,170,74,3,1,2,4,7,45,9
Jonathan Tah,GER,DF,Leverkusen,28-271,1996,4.0,297,43,156,132,9,2,297,0,0,,0,,178,643,354,0,0,0,1,1,230,1
Dominik Takáč,SVK,GK,Slovan Bratislava,25-301,1999,4.0,107,96,105,2,0,0,107,0,0,,0,,41,242,179,0,0,0,0,0,23,0
Chemsdine Talbi,BEL,"MF,FW",Club Brugge,19-183,2005,0.8,26,2,5,12,9,2,26,3,0,0.0,3,100.0,16,100,19,0,1,1,2,2,19,4
Edmond Tapsoba,BFA,DF,Leverkusen,25-280,1999,3.2,213,21,92,105,16,2,213,1,1,100.0,0,0.0,104,353,229,2,2,0,1,0,143,0
Mehdi Taremi,IRN,FW,Inter,32-113,1992,3.7,95,8,19,32,45,10,94,2,1,50.0,1,50.0,49,305,201,7,5,1,3,0,60,18
Greg Taylor,SCO,DF,Celtic,27-003,1997,2.2,150,3,40,66,45,4,150,0,0,,0,,80,275,133,2,4,0,2,2,103,10
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24-286,2000,2.3,163,8,48,97,19,4,163,3,2,66.7,1,33.3,127,606,317,0,1,0,1,1,123,0
Mathys Tel,FRA,MF,Bayern Munich,19-195,2005,0.1,8,0,0,0,8,1,8,0,0,,0,,4,50,33,0,1,0,0,0,4,3
Nathan Tella,NGA,"FW,DF",Leverkusen,25-126,1999,0.8,37,0,5,13,20,3,37,1,0,0.0,1,100.0,30,203,123,5,3,2,3,0,30,11
Marc-André ter Stegen,GER,GK,Barcelona,32-192,1992,1.0,61,45,61,0,0,0,61,0,0,,0,,45,234,171,0,0,0,0,0,31,0
Martin Terrier,FRA,MF,Leverkusen,27-249,1997,1.1,30,0,11,14,5,0,30,1,1,100.0,0,0.0,18,97,61,2,3,0,0,0,21,2
Aleksa Terzić,SRB,DF,RB Salzburg,25-083,1999,1.9,122,8,43,46,36,1,122,2,1,50.0,1,50.0,80,412,225,5,2,1,1,0,72,12
Kévin Théophile-Catherine,FRA,DF,Dinamo Zagreb,35-011,1989,4.0,155,35,93,55,9,2,155,0,0,,0,,84,371,123,1,2,0,3,0,81,1
Malick Thiaw,GER,DF,Milan,23-092,2001,1.1,61,9,31,28,2,2,61,0,0,,0,,42,205,108,0,0,0,0,0,49,0
Khéphren Thuram,FRA,MF,Juventus,23-227,2001,2.1,107,5,32,59,18,3,107,6,3,50.0,2,33.3,67,443,162,4,0,0,3,1,72,2
Marcus Thuram,FRA,FW,Inter,27-094,1997,1.2,48,0,11,26,12,5,48,5,1,20.0,2,40.0,25,139,74,3,2,1,4,3,32,3
Youri Tielemans,BEL,MF,Aston Villa,27-185,1997,3.8,254,8,55,154,48,1,254,6,3,50.0,3,50.0,139,652,319,1,4,0,2,4,168,8
Guus Til,NED,MF,PSV Eindhoven,26-322,1997,3.5,114,2,10,56,49,10,114,5,2,40.0,3,60.0,57,341,161,6,3,0,4,4,78,20
Malik Tillman,USA,"MF,FW",PSV Eindhoven,22-164,2002,4.0,239,14,41,108,94,6,239,10,7,70.0,3,30.0,120,644,221,3,6,3,2,6,155,22
Jurriën Timber,NED,DF,Arsenal,23-144,2001,2.2,135,2,32,70,34,1,135,5,5,100.0,0,0.0,72,323,195,3,3,0,4,0,83,3
Quinten Timber,NED,MF,Feyenoord,23-144,2001,3.7,166,3,35,81,52,8,166,15,8,53.3,7,46.7,90,496,284,5,11,2,3,7,106,11
Vinicius Tobias,BRA,DF,Shakhtar,20-259,2004,0.6,36,4,17,13,6,0,36,1,0,0.0,1,100.0,16,58,3,0,0,0,0,1,21,1
Marko Tolić,CRO,MF,Slovan Bratislava,28-126,1996,3.8,226,4,46,108,74,7,226,16,6,37.5,9,56.3,144,688,254,5,3,2,2,6,162,16
Fikayo Tomori,ENG,DF,Milan,26-325,1997,3.9,326,45,144,166,16,1,326,1,1,100.0,0,0.0,217,904,542,3,5,0,1,0,249,1
Pablo Torre,ESP,MF,Barcelona,21-219,2003,0.1,4,0,1,3,0,0,4,0,0,,0,,3,32,24,0,0,0,0,0,4,0
Raúl Torrente,ESP,DF,Dinamo Zagreb,23-058,2001,3.0,170,36,101,64,5,1,170,0,0,,0,,87,399,197,0,1,0,0,0,95,0
Ferrán Torres,ESP,FW,Barcelona,24-253,2000,1.1,37,3,5,8,24,8,37,1,0,0.0,1,100.0,18,80,15,1,0,1,0,0,27,14
Pau Torres,ESP,DF,Aston Villa,27-297,1997,3.3,188,32,106,73,9,1,188,1,0,0.0,1,100.0,99,616,389,3,7,0,1,1,140,1
Lorenzo Torriani,ITA,GK,Milan,19-282,2005,0.4,17,15,17,0,0,0,17,0,0,,0,,9,32,17,0,0,0,0,0,9,0
Ousmane Toure,FRA,DF,Lille,19-264,2005,0.5,24,2,11,13,0,0,24,0,0,,0,,16,63,16,0,0,0,0,0,16,0
Gernot Trauner,AUT,DF,Feyenoord,32-228,1992,3.0,262,34,103,146,14,4,262,1,1,100.0,0,0.0,189,959,584,3,5,0,1,0,204,0
